Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>()>();specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>()>();<org.hsqldb.rowio.RowInputBinary: void <init>()>;org.hsqldb.rowio.RowInputBinary;false;true;14244;1968;14244;0;96;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>(r1, r2, r3, z0);specialinvoke r0.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>(r1, r2, r3, z0);<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>;org.hsqldb.rowio.RowInputTextQuoted;false;true;1859;43;1859;0;5;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>($r4);specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>($r4);<org.hsqldb.HSQLClientConnection: void initStructures()>;org.hsqldb.HSQLClientConnection;false;true;2279;15718;2279;0;212;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>($r5, $r6);specialinvoke $r4.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>($r5, $r6);<org.hsqldb.lib.ZipUnzipFile: void decompressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;1127;152;776;351;5;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r7 @ specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>(r1, 8192);specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>(r1, 8192);<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()>;org.hsqldb.scriptio.ScriptReaderBinary;false;true;28488;1464;28488;0;69;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r1);<org.hsqldb.persist.ScaledRAFileInJar: void resetStream()>;org.hsqldb.persist.ScaledRAFileInJar;false;true;31296;1088;31296;0;38;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r4, $r3, $r2, $z1);specialinvoke $r1.<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r4, $r3, $r2, $z1);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;1497;42;1497;0;5;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputBase: void <init>()>;org.hsqldb.rowio.RowInputBase;false;true;1839;1969;1839;0;96;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ObjectInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke $r4.<java.io.ObjectInputStream: void <init>(java.io.InputStream)>(r1);<org.hsqldb.lib.InOutUtil: java.io.Serializable deserialize(byte[])>;org.hsqldb.lib.InOutUtil;false;false;162;1338;15;147;35;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r2);<org.hsqldb.rowio.RowInputBinary: void <init>(org.hsqldb.rowio.RowOutputBinary)>;org.hsqldb.rowio.RowInputBinary;false;true;7700;15720;7700;0;213;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>;org.hsqldb.rowio.RowInputBase;false;true;2993;17116;2993;0;257;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>();specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptReaderBinary: void <init>(org.hsqldb.Database,java.lang.String)>;org.hsqldb.scriptio.ScriptReaderBinary;false;true;2167;1967;2167;0;96;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);<org.hsqldb.persist.ScaledRAFile: void <init>(java.lang.String,boolean)>;org.hsqldb.persist.ScaledRAFile;false;true;7042;850;7042;0;32;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9);specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;8679;14370;8679;0;142;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r0);specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>(r0);<org.hsqldb.lib.InOutUtil: java.io.Serializable deserialize(byte[])>;org.hsqldb.lib.InOutUtil;false;false;481149;10437;480801;348;108;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.InputStream: void <init>()>();specialinvoke r0.<java.io.InputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayInputStream;false;true;1947;29038;1947;0;386;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>($r4);specialinvoke $r3.<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>($r4);<org.hsqldb.persist.DataFileCache: void initBuffers()>;org.hsqldb.persist.DataFileCache;false;true;3217;149;3217;0;7;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowInputBinary: void <init>(byte[])>;org.hsqldb.rowio.RowInputBinary;false;true;2663;150;2663;0;7;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r15 @ specialinvoke $r15.<java.io.FileInputStream: void <init>(java.io.File)>($r16);specialinvoke $r15.<java.io.FileInputStream: void <init>(java.io.File)>($r16);<org.hsqldb.persist.LockFile: long readHeartbeat()>;org.hsqldb.persist.LockFile;false;true;2268;2462;2268;0;132;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>(r1, $r9);specialinvoke $r8.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>(r1, $r9);<org.hsqldb.scriptio.ScriptReaderZipped: void openFile()>;org.hsqldb.scriptio.ScriptReaderZipped;false;true;2573;2790;2573;0;75;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.Trace: java.lang.String getStackTrace()>;org.hsqldb.Trace;false;true;1484;397;1484;0;20;6016;r0[appLog, writer, out, lock];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r1, 8192);specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r1, 8192);<org.hsqldb.scriptio.ScriptWriterBase: void openFile()>;org.hsqldb.scriptio.ScriptWriterBase;false;true;3225;1234;3225;0;55;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBinary: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBinary;false;true;58248;32120;58248;0;298;6016;r0[connection, sessionProxy, compiledStatementExecutor, session, dbCommandInterpreter, session, database, logger, log, dbLogWriter];0;
