Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBinary: void <init>()> r0.<init>(),r0 (RowOutputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>());specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputBinary: void <init>()>;org.hsqldb.rowio.RowOutputBinary;false;false;21578;4200;105;6016;false;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.ZipUnzipFile: void compressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)> $r4.<init>($r5,$r6,varReplacer9634),$r4 (ZipUnzipFile.compressFile) Value: specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, varReplacer9634));specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, varReplacer9634);<org.hsqldb.lib.ZipUnzipFile: void compressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;76;226;6;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.SimpleLog: void <init>(java.lang.String,int,boolean)> $r3 = new PrintWriter,$r3 (SimpleLog.<init>) Value: new java.io.PrintWriter);$r3 = new java.io.PrintWriter;<org.hsqldb.lib.SimpleLog: void <init>(java.lang.String,int,boolean)>;org.hsqldb.lib.SimpleLog;false;true;600539;65568;523;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.Trace: java.lang.String getStackTrace()> $r5 = new PrintWriter,$r5 (Trace.getStackTrace) Value: new java.io.PrintWriter);$r5 = new java.io.PrintWriter;<org.hsqldb.Trace: java.lang.String getStackTrace()>;org.hsqldb.Trace;false;false;755;737;23;6016;true;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputTextLog: void <init>()> r0.<init>(),r0 (RowOutputTextLog.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>());specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputTextLog: void <init>()>;org.hsqldb.rowio.RowOutputTextLog;false;false;26936;2972;94;6016;false;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBinary: void <init>(int)> r0.<init>(i0),r0 (RowOutputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0));specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>;org.hsqldb.rowio.RowOutputBinary;false;false;19;358;10;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.ScaledRAFileInJar: void resetStream()> $r5.<init>(r1),$r5 (ScaledRAFileInJar.resetStream) Value: specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r1));specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r1);<org.hsqldb.persist.ScaledRAFileInJar: void resetStream()>;org.hsqldb.persist.ScaledRAFileInJar;false;true;600134;78642;528;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.<init>($r1),r0 (RowInputText.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1));specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>;org.hsqldb.rowio.RowInputText;false;false;16;190;10;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()> r0.<init>(varReplacer2169),r0 (HsqlByteArrayOutputStream.<init>) Value: specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(varReplacer2169));specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(varReplacer2169);<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;false;134694;11128;204;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.SimpleLog: void makeLog(java.io.File)> $r3 = new PrintWriter,$r3 (SimpleLog.makeLog) Value: new java.io.PrintWriter);$r3 = new java.io.PrintWriter;<org.hsqldb.lib.SimpleLog: void makeLog(java.io.File)>;org.hsqldb.lib.SimpleLog;false;true;600041;65099;519;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)> $r8.<init>($r9),$r8 (HSQLClientConnection.openConnection) Value: specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9));specialinvoke $r8.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r9);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;603271;66134;491;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()> $r6.<init>($r7),$r6 (ScriptReaderBinary.openFile) Value: specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7));specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7);<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()>;org.hsqldb.scriptio.ScriptReaderBinary;false;false;384;1149;38;6016;false;false;0;0;
