Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;true;7272;789;7272;0;15;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1);specialinvoke $r3.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1);<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;true;626338;10935782;626338;0;563;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;true;107037;1293;107037;0;47;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.PySystemState: void addRegistryFile(java.io.File)>;org.python.core.PySystemState;false;true;14379;1197;14379;0;22;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;618176;10489559;618176;0;923;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>();specialinvoke r0.<org.python.core.StdoutWrapper: void <init>()>();<org.python.core.FixedFileWrapper: void <init>(org.python.core.PyObject)>;org.python.core.FixedFileWrapper;false;false;96;413;4;92;13;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r9 @ specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r18);specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r18);<org.python.core.imp: byte[] compileSource(java.lang.String,java.io.InputStream,java.lang.String,java.lang.String)>;org.python.core.imp;false;true;4082;168;4082;0;10;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r9 @ specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;161;901;53;108;26;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke r0.<java.io.FilterInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>;org.python.core.PollingInputStream;false;true;627763;10079543;627763;0;1059;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r6);specialinvoke $r5.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;122;331;2;120;7;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.lang.String)>(r1);specialinvoke $r4.<java.io.FileInputStream: void <init>(java.lang.String)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;6412;3815;6412;0;53;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;false;316;194;18;298;9;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r7);specialinvoke $r6.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r7);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;3248;1332;3248;0;46;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);<org.python.core.CachedJarsPackageManager: void addJarToPackages(java.net.URL,java.io.File,boolean)>;org.python.core.CachedJarsPackageManager;false;true;125881;4886;125881;0;68;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r9 @ specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke $r9.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r1);<org.python.core.CachedJarsPackageManager: java.util.Hashtable getZipPackages(java.io.InputStream)>;org.python.core.CachedJarsPackageManager;false;true;1645;1716;1645;0;51;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;true;606805;11019597;606805;0;587;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;278;1830;164;114;27;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;false;150167;380;150030;137;12;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.StringBufferInputStream: void <init>(java.lang.String)>($r8);specialinvoke $r4.<java.io.StringBufferInputStream: void <init>(java.lang.String)>($r8);<org.python.core.Py: org.python.core.PyCode compile_flags(java.lang.String,java.lang.String,java.lang.String,org.python.core.CompilerFlags)>;org.python.core.Py;false;true;601897;90723;601897;0;376;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, stdin, file, file, istream, in];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;639662;9948985;639662;0;940;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<dacapo.TeeOutputStream: void newLog()>;dacapo.TeeOutputStream;false;true;3382;2172;3382;0;48;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.Label: void fix(byte[])>;org.python.compiler.Label;false;true;9162;343;9162;0;16;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
