QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<dacapo.TestHarness: void <init>()> r0.converge = 0,r0 (TestHarness.<init>));BackwardQuery: (<dacapo.TestHarness: void go(java.lang.String[])> r0.converge = 1,r0 (TestHarness.go));true;108;false;true;244;false;true;0;false
BackwardQuery: (<dacapo.TestHarness: void <init>()> r0.iterations = 1,r0 (TestHarness.<init>));BackwardQuery: (<dacapo.TestHarness: void runBenchmarkOld(java.lang.String)> $i1 = r0.iterations,r0 (TestHarness.runBenchmarkOld));true;125;false;true;250;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i50 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));true;0;false;true;251;false;true;0;false
BackwardQuery: (<org.jfree.chart.title.Title: void <init>(org.jfree.ui.RectangleEdge,org.jfree.ui.HorizontalAlignment,org.jfree.ui.VerticalAlignment,org.jfree.ui.RectangleInsets)> r0.position = r1,r0 (Title.<init>));BackwardQuery: (<org.jfree.chart.title.Title: int hashCode()> $r1 = r0.position,r0 (Title.hashCode));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $c44 = r0.curChar,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa6_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa6_0));true;981;false;true;249;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void MoreLexicalActions()> $i0 = r0.jjmatchedPos,r0 (ConfigFileTokenManager.MoreLexicalActions));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedPos = 0,r0 (ConfigFileTokenManager.getNextToken));true;888;false;true;248;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.prevCharIsCR = 0,r0 (SimpleCharStream.<init>));BackwardQuery: (<dacapo.parser.SimpleCharStream: void UpdateLineColumn(char)> r0.prevCharIsCR = 1,r0 (SimpleCharStream.UpdateLineColumn));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.jfree.chart.plot.CategoryPlot: org.jfree.chart.axis.AxisSpace calculateRangeAxisSpace(java.awt.Graphics2D,java.awt.geom.Rectangle2D,org.jfree.chart.axis.AxisSpace)> $r12 = r0.orientation,r0 (CategoryPlot.calculateRangeAxisSpace));BackwardQuery: (<org.jfree.chart.plot.CategoryPlot: void setOrientation(org.jfree.chart.plot.PlotOrientation)> r0.orientation = r1,r0 (CategoryPlot.setOrientation));true;-1;true;true;269;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.jjnewStateCnt = $i21,r0 (ConfigFileTokenManager.jjMoveNfa_1));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i41,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;994;false;true;249;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i2 = r0.jjmatchedPos,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 1,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;935;false;true;250;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i14 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));true;0;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i6 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;899;false;true;253;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> r0.token = r1,r0 (ConfigFile.jj_consume_token));BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> $r7 = r0.token,r0 (ConfigFile.jj_consume_token));true;0;false;true;254;false;true;0;false
BackwardQuery: (<org.jfree.chart.plot.Marker: void <init>(java.awt.Paint,java.awt.Stroke,java.awt.Paint,java.awt.Stroke,float)> r0.labelTextAnchor = $r10,r0 (Marker.<init>));BackwardQuery: (<org.jfree.chart.plot.Marker: boolean equals(java.lang.Object)> $r20 = r0.labelTextAnchor,r0 (Marker.equals));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.jfree.chart.block.BorderArrangement: org.jfree.ui.Size2D arrangeRR(org.jfree.chart.block.BlockContainer,org.jfree.data.Range,org.jfree.data.Range,java.awt.Graphics2D)> $r12 = r0.centerBlock,r0 (BorderArrangement.arrangeRR));BackwardQuery: (<org.jfree.chart.block.BorderArrangement: void clear()> r0.centerBlock = null,r0 (BorderArrangement.clear));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;0;false;true;249;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void ReInitRounds()> r0.jjround = -2147483647,r0 (ConfigFileTokenManager.ReInitRounds));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $i2 = r0.jjround,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;-1;true;true;267;false;true;0;false
BackwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> r0.iteration = 0,r0 (Benchmark.<init>));BackwardQuery: (<dacapo.Benchmark: void startIteration()> $i0 = r0.iteration,r0 (Benchmark.startIteration));true;122;false;true;259;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa9_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa9_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $c4 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;942;false;true;254;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i37 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;995;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: char[] GetSuffix(int)> $i3 = r0.bufpos,r0 (SimpleCharStream.GetSuffix));BackwardQuery: (<dacapo.parser.SimpleCharStream: char readChar()> r0.bufpos = 0,r0 (SimpleCharStream.readChar));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa4_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa4_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c37 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;936;false;true;252;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_3(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_3));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa8_0(long,long)> $c4 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa8_0));true;909;false;true;284;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 2,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i51 = r0.jjmatchedPos,r0 (ConfigFileTokenManager.getNextToken));true;973;false;true;250;false;true;0;false
BackwardQuery: (<org.jfree.chart.plot.Marker: void <init>(java.awt.Paint,java.awt.Stroke,java.awt.Paint,java.awt.Stroke,float)> r0.labelOffsetType = $r9,r0 (Marker.<init>));BackwardQuery: (<org.jfree.chart.plot.Marker: boolean equals(java.lang.Object)> $r23 = r2.labelOffsetType,r2 (Marker.equals));true;-1;true;true;-1;true;false;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStartNfaWithStates_0(int,int,int)> r0.jjmatchedKind = i1,r0 (ConfigFileTokenManager.jjStartNfaWithStates_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i4 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;898;false;true;283;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c21 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa1_0(long)> r0.curChar = $c1,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa1_0));true;981;false;true;253;false;true;0;false
BackwardQuery: (<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)> r0.config = r1,r0 (Benchmark.<init>));BackwardQuery: (<dacapo.Benchmark: boolean run(dacapo.Callback,java.lang.String,boolean)> $r7 = r0.config,r0 (Benchmark.run));true;118;false;true;248;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.jjnewStateCnt = 3,r0 (ConfigFileTokenManager.jjMoveNfa_1));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $i20 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;0;false;true;285;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: void outputClause(dacapo.parser.Config,java.lang.String,java.lang.String)> $i2 = r0.jj_ntk,r0 (ConfigFile.outputClause));BackwardQuery: (<dacapo.parser.ConfigFile: int jj_ntk()> r0.jj_ntk = $i0,r0 (ConfigFile.jj_ntk));true;97;false;true;275;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = $i49,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> r0.jjnewStateCnt = $i21,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;980;false;true;289;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void UpdateLineColumn(char)> r0.column = 1,r0 (SimpleCharStream.UpdateLineColumn));BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.column = $i3,r0 (SimpleCharStream.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i52 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;990;false;true;260;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void backup(int)> r0.bufpos = $i7,r0 (SimpleCharStream.backup));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i46 = r0.bufpos,r0 (SimpleCharStream.ExpandBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.curChar = $c48,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));true;916;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: char readChar()> $i11 = r0.bufpos,r0 (SimpleCharStream.readChar));BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> r0.bufpos = $i20,r0 (SimpleCharStream.FillBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa2_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa2_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa7_0(long,long)> $c4 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa7_0));true;941;false;true;254;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 9,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void MoreLexicalActions()> $i0 = r0.jjmatchedPos,r0 (ConfigFileTokenManager.MoreLexicalActions));true;939;false;true;293;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i27 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;930;false;true;294;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStartNfaWithStates_0(int,int,int)> r0.jjmatchedKind = i1,r0 (ConfigFileTokenManager.jjStartNfaWithStates_0));true;918;false;true;251;false;true;0;false
BackwardQuery: (<org.jfree.chart.plot.CategoryPlot: void drawRangeLine(java.awt.Graphics2D,java.awt.geom.Rectangle2D,double,java.awt.Stroke,java.awt.Paint)> $r8 = r0.orientation,r0 (CategoryPlot.drawRangeLine));BackwardQuery: (<org.jfree.chart.plot.CategoryPlot: void setOrientation(org.jfree.chart.plot.PlotOrientation)> r0.orientation = r1,r0 (CategoryPlot.setOrientation));true;-1;true;true;252;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void MoreLexicalActions()> $i4 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.MoreLexicalActions));true;896;false;true;255;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> r0.jj_gen = $i3,r0 (ConfigFile.jj_consume_token));BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Config config()> $i3 = r0.jj_gen,r0 (ConfigFile.config));true;65;false;true;248;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $c15 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_1));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa5_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa5_0));true;911;false;true;250;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i30 = r0.bufpos,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void FillBuff()> r0.bufpos = $i20,r0 (SimpleCharStream.FillBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: char[] GetSuffix(int)> $i16 = r0.bufpos,r0 (SimpleCharStream.GetSuffix));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> r0.bufpos = $i20,r0 (SimpleCharStream.ExpandBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i35 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 12,r0 (ConfigFileTokenManager.getNextToken));true;0;false;true;246;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i19 = r0.bufpos,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void backup(int)> r0.bufpos = $i4,r0 (SimpleCharStream.backup));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa8_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa8_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $c5 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;908;false;true;261;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $r9 = r0.buffer,r0 (SimpleCharStream.ExpandBuff));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> r0.buffer = r1,r0 (SimpleCharStream.ExpandBuff));true;0;false;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 0,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i60 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));true;0;false;true;329;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $c64 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa7_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa7_0));true;969;false;true;254;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token jjFillToken()> $i2 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.jjFillToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;891;false;true;248;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: int jj_ntk()> r0.jj_ntk = $i1,r0 (ConfigFile.jj_ntk));BackwardQuery: (<dacapo.parser.ConfigFile: void digestOption(dacapo.parser.Config,java.lang.String,java.lang.String)> $i0 = r0.jj_ntk,r0 (ConfigFile.digestOption));true;74;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.column = 0,r0 (SimpleCharStream.<init>));BackwardQuery: (<dacapo.parser.SimpleCharStream: void UpdateLineColumn(char)> $i1 = r0.column,r0 (SimpleCharStream.UpdateLineColumn));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: dacapo.parser.Token jj_consume_token(int)> r0.jj_gen = $i3,r0 (ConfigFile.jj_consume_token));BackwardQuery: (<dacapo.parser.ConfigFile: void <init>(java.io.InputStream,java.lang.String)> r0.jj_gen = 0,r0 (ConfigFile.<init>));true;77;false;true;312;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void MoreLexicalActions()> $i0 = r0.jjmatchedPos,r0 (ConfigFileTokenManager.MoreLexicalActions));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedPos = 7,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;892;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 12,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token jjFillToken()> $i1 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.jjFillToken));true;898;false;true;265;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void jjAddStates(int,int)> r0.jjnewStateCnt = $i2,r0 (ConfigFileTokenManager.jjAddStates));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> $i38 = r0.jjnewStateCnt,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;-1;true;true;298;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = 19,r0 (ConfigFileTokenManager.jjMoveNfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_0(int,int)> r0.jjnewStateCnt = i79,r0 (ConfigFileTokenManager.jjMoveNfa_0));true;0;false;true;298;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: void SkipLexicalActions(dacapo.parser.Token)> $i0 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.SkipLexicalActions));true;913;false;true;248;false;true;0;false
BackwardQuery: (<org.jfree.chart.renderer.AbstractRenderer: void <init>()> r0.listenerList = $r30,r0 (AbstractRenderer.<init>));BackwardQuery: (<org.jfree.chart.renderer.AbstractRenderer: void notifyListeners(org.jfree.chart.event.RendererChangeEvent)> $r3 = r0.listenerList,r0 (AbstractRenderer.notifyListeners));true;127;false;true;249;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFile: int jj_ntk()> $r3 = r0.jj_nt,r0 (ConfigFile.jj_ntk));BackwardQuery: (<dacapo.parser.ConfigFile: int jj_ntk()> r0.jj_nt = $r2,r0 (ConfigFile.jj_ntk));true;0;false;true;245;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: char readChar()> r0.bufpos = $i9,r0 (SimpleCharStream.readChar));BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.bufpos = -1,r0 (SimpleCharStream.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void UpdateLineColumn(char)> r0.column = 1,r0 (SimpleCharStream.UpdateLineColumn));BackwardQuery: (<dacapo.parser.SimpleCharStream: void <init>(java.io.Reader,int,int,int)> r0.column = $i3,r0 (SimpleCharStream.<init>));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.jjmatchedKind = 2147483647,r0 (ConfigFileTokenManager.getNextToken));true;925;false;true;278;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> $i39 = r0.jjmatchedKind,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStartNfaWithStates_0(int,int,int)> r0.jjmatchedKind = i1,r0 (ConfigFileTokenManager.jjStartNfaWithStates_0));true;-1;true;true;258;false;true;0;false
BackwardQuery: (<dacapo.parser.SimpleCharStream: void backup(int)> r0.bufpos = $i7,r0 (SimpleCharStream.backup));BackwardQuery: (<dacapo.parser.SimpleCharStream: void ExpandBuff(boolean)> $i19 = r0.bufpos,r0 (SimpleCharStream.ExpandBuff));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<org.jfree.chart.title.Title: void setHorizontalAlignment(org.jfree.ui.HorizontalAlignment)> r0.horizontalAlignment = r1,r0 (Title.setHorizontalAlignment));BackwardQuery: (<org.jfree.chart.title.Title: void setHorizontalAlignment(org.jfree.ui.HorizontalAlignment)> $r2 = r0.horizontalAlignment,r0 (Title.setHorizontalAlignment));true;0;false;true;248;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjStopStringLiteralDfa_0(int,long)> r0.jjmatchedKind = 40,r0 (ConfigFileTokenManager.jjStopStringLiteralDfa_0));true;0;false;true;247;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa3_0(long,long)> $c4 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa3_0));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveStringLiteralDfa10_0(long,long)> r0.curChar = $c3,r0 (ConfigFileTokenManager.jjMoveStringLiteralDfa10_0));true;923;false;true;308;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.curChar = $c48,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $c22 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;918;false;true;251;false;true;0;false
BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: dacapo.parser.Token getNextToken()> r0.curChar = $c22,r0 (ConfigFileTokenManager.getNextToken));BackwardQuery: (<dacapo.parser.ConfigFileTokenManager: int jjMoveNfa_1(int,int)> $c15 = r0.curChar,r0 (ConfigFileTokenManager.jjMoveNfa_1));true;922;false;true;248;false;true;0;false
