Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0);specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>(r0);<org.python.core.PackageManager: int checkAccess(java.io.InputStream)>;org.python.core.PackageManager;false;false;95;153;1;94;6;4268;r0[token_source, input_stream, inputStream, in, in, lock];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);specialinvoke $r5.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<dacapo.FileDigest: byte[] getBinary(java.io.File)>;dacapo.FileDigest;false;true;97214;1293;97214;0;47;4268;r0[token_source, input_stream, inputStream, in, in, lock];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3);specialinvoke $r2.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;false;1166;348;2;1164;6;4268;r0[token_source, input_stream, inputStream, in, in, lock];0;
ideal-ap;IO;$r3 @ $r3 = new java.io.PrintStream;$r3 = new java.io.PrintStream;<org.python.core.Py: java.lang.String getStackTrace(java.lang.Throwable)>;org.python.core.Py;false;true;616198;11050270;616198;0;571;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r9 @ $r9 = new dacapo.TeePrintStream;$r9 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;524;979;241;283;35;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r12 @ $r12 = new dacapo.TeePrintStream;$r12 = new dacapo.TeePrintStream;<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;true;false;1136;1024;336;800;35;4268;r0[reprStack, list, array, baseArray, array, instclass, im_class, im_func, im_self, __self__, file, file, ostream];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;611455;10493674;611455;0;923;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3);specialinvoke $r2.<org.python.core.PollingInputStream: void <init>(java.io.InputStream)>($r3);<org.python.core.PySystemState: java.io.InputStream getSystemIn()>;org.python.core.PySystemState;false;true;615657;11106882;615657;0;1816;4268;r0[reprStack, list, array, baseArray, array, instclass, systemState, stdin, file, file, istream, in];0;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);specialinvoke $r8.<java.util.zip.ZipInputStream: void <init>(java.io.InputStream)>(r0);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;true;5535;789;5535;0;15;4268;r0[reprStack, list, array, baseArray, array, instclass, systemState, stdin, file, file, istream, in];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.PySystemState: void addRegistryFile(java.io.File)>;org.python.core.PySystemState;false;true;1234;1197;1234;0;22;4268;r0[reprStack, list, array, baseArray, array, instclass, systemState, stdin, file, file, istream, in];0;
