Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r12 @ specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13);specialinvoke $r12.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r14, $r13);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;125;826;15;110;18;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut];0;
ideal-ap;IO;$r15 @ specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119);specialinvoke $r15.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r119);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;false;96;198;1;95;4;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut];0;
ideal-ap;IO;$r9 @ specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);specialinvoke $r9.<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>($r11, $r10);<dacapo.Benchmark: void <init>(dacapo.parser.Config,java.io.File)>;dacapo.Benchmark;false;false;151;781;9;142;18;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut];0;
ideal-ap;IO;$r14 @ specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117);specialinvoke $r14.<java.io.FileOutputStream: void <init>(java.io.File)>(r117);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;true;1343;1045;1343;0;25;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.io.File)>($r3);<dacapo.TeeOutputStream: void newLog()>;dacapo.TeeOutputStream;false;true;5290;1932;5290;0;40;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10);specialinvoke $r2.<java.io.FileOutputStream: void <init>(java.lang.String)>($r10);<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph()>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;true;605959;6869154;605959;0;818;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut, out];0;
ideal-ap;IO;$r13 @ specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14);specialinvoke $r13.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r14);<EDU.purdue.cs.bloat.optimize.Main: void editClass(java.lang.String)>;EDU.purdue.cs.bloat.optimize.Main;false;true;7786;630;7786;0;16;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut, out];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;150;1590;14;136;19;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, out, lock, psOut, out];0;
ideal-ap;IO;$r11 @ $r11 = new java.io.PrintWriter;$r11 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueFolding;false;true;641749;7443501;641749;0;796;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.cfg.FlowGraph: void printGraph(java.io.PrintStream)>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;true;310648;6871415;310648;0;811;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r19 @ $r19 = new java.io.PrintWriter;$r19 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;true;605282;7043846;605282;0;1166;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.file.ClassFile: void print(java.io.PrintStream)>;EDU.purdue.cs.bloat.file.ClassFile;false;true;215021;255;215021;0;12;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.Writer)>;EDU.purdue.cs.bloat.tree.PrintVisitor;false;true;110030;3429403;110030;0;797;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r4 @ $r4 = new java.io.PrintWriter;$r4 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.context.CachingBloatContext: java.lang.String toString()>;EDU.purdue.cs.bloat.context.CachingBloatContext;false;true;3784;456;3784;0;11;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r13 @ $r13 = new java.io.PrintWriter;$r13 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueFolding: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueFolding;false;true;608317;7484371;608317;0;803;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.tree.PrintVisitor: void <init>(java.io.PrintStream)>;EDU.purdue.cs.bloat.tree.PrintVisitor;false;true;107853;3429407;107853;0;797;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<dacapo.Benchmark: void enableValidationReport(java.lang.String)>;dacapo.Benchmark;false;true;2025;1661;2025;0;23;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r1 @ $r1 = new java.io.PrintWriter;$r1 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void <init>()>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;true;605602;7049502;605602;0;1153;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r2 @ $r2 = new java.io.PrintWriter;$r2 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.cfg.FlowGraph: void print(java.io.PrintStream)>;EDU.purdue.cs.bloat.cfg.FlowGraph;false;true;307748;6871389;307748;0;808;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r32 @ $r32 = new java.io.PrintWriter;$r32 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;true;4532;182;4532;0;13;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
ideal-ap;IO;$r22 @ $r22 = new java.io.PrintWriter;$r22 = new java.io.PrintWriter;<EDU.purdue.cs.bloat.trans.ValueNumbering: void transform(EDU.purdue.cs.bloat.cfg.FlowGraph)>;EDU.purdue.cs.bloat.trans.ValueNumbering;false;true;117743;3429254;117743;0;794;4467;r0[c, this$1, this$1, this$1, this$1, this$0, this$0, val$visitor, this$0, vn];0;
