Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath
ideal;IteratorHasNext;ForwardQuery: (org.eclipse.osgi.framework.debug.FrameworkDebugOptions.loadOptions $r37.iterator(),r38 (FrameworkDebugOptions.loadOptions) Value: interfaceinvoke $r37.<java.util.Set: java.util.Iterator iterator()>());r38 = interfaceinvoke $r37.<java.util.Set: java.util.Iterator iterator()>();<org.eclipse.osgi.framework.debug.FrameworkDebugOptions: void loadOptions()>;org.eclipse.osgi.framework.debug.FrameworkDebugOptions;false;false;223;108;420;8;23;3060;0;
ideal;IteratorHasNext;ForwardQuery: (org.eclipse.osgi.framework.internal.core.Framework.selectNativeCode r4.iterator(),r28 (Framework.selectNativeCode) Value: virtualinvoke r4.<java.util.ArrayList: java.util.Iterator iterator()>());r28 = virtualinvoke r4.<java.util.ArrayList: java.util.Iterator iterator()>();<org.eclipse.osgi.framework.internal.core.Framework: java.lang.String[] selectNativeCode(org.osgi.framework.Bundle)>;org.eclipse.osgi.framework.internal.core.Framework;true;false;102;69;234;5;9;3060;0;
ideal;IteratorHasNext;ForwardQuery: (org.osgi.framework.AdminPermissionCollection.implies $r5.iterator(),r3 (AdminPermissionCollection.implies) Value: interfaceinvoke $r5.<java.util.Collection: java.util.Iterator iterator()>());r3 = interfaceinvoke $r5.<java.util.Collection: java.util.Iterator iterator()>();<org.osgi.framework.AdminPermissionCollection: boolean implies(java.security.Permission)>;org.osgi.framework.AdminPermissionCollection;false;false;105;102;128;7;23;3060;0;
ideal;IteratorHasNext;ForwardQuery: (dacapo.Benchmark.postIterationCleanup $r5.iterator(),r2 (Benchmark.postIterationCleanup) Value: interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>());r2 = interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>();<dacapo.Benchmark: void postIterationCleanup(java.lang.String)>;dacapo.Benchmark;false;false;0;1;0;0;2;3060;0;
ideal;IteratorHasNext;ForwardQuery: (dacapo.Benchmark.validate $r5.iterator(),r2 (Benchmark.validate) Value: interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>());r2 = interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>();<dacapo.Benchmark: boolean validate(java.lang.String)>;dacapo.Benchmark;false;false;0;1;0;0;2;3060;0;
