Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);specialinvoke $r4.<java.util.zip.DeflaterOutputStream: void <init>(java.io.OutputStream,java.util.zip.Deflater,int)>($r5, $r6, 65536);<org.hsqldb.lib.ZipUnzipFile: void compressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;280;176;26;254;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];333648360;
ideal-ap;IO;$r8 @ specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r8.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.persist.DataFileDefrag: int[] writeTableToDataFile(org.hsqldb.Table)>;org.hsqldb.persist.DataFileDefrag;false;false;176;294;2;174;6;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];332895384;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBase;false;true;2486;32122;2486;0;299;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];367823064;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>;org.hsqldb.rowio.RowOutputBinary;false;true;2706;172;2706;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];380767456;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBase: void <init>(int)>;org.hsqldb.rowio.RowOutputBase;false;true;3079;174;3079;0;8;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];380770864;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;3163;11500;3163;0;245;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];423583728;
ideal-ap;IO;$r9 @ specialinvoke $r9.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r11);specialinvoke $r9.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r11);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;11316;15115;11316;0;168;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];415834008;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;false;170;910;8;162;31;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];334171080;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7);specialinvoke $r6.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r7);<org.hsqldb.scriptio.ScriptReaderBinary: void openFile()>;org.hsqldb.scriptio.ScriptReaderBinary;false;false;504;527;69;435;31;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];336378104;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;true;3248;32124;3248;0;300;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];367868000;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.rowio.RowInputTextLog: void <init>()>();specialinvoke $r3.<org.hsqldb.rowio.RowInputTextLog: void <init>()>();<org.hsqldb.scriptio.ScriptReaderText: void <init>(org.hsqldb.Database,java.lang.String)>;org.hsqldb.scriptio.ScriptReaderText;false;true;4754;1725;4754;0;88;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];388871312;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptWriterBinary: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterBinary;false;true;3110;3207;3110;0;131;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];390168904;
ideal-ap;IO;r0 @ specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputTextLog: void <init>()>;org.hsqldb.rowio.RowInputTextLog;false;true;3911;1731;3911;0;89;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];388878536;
ideal-ap;IO;$r14 @ specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);specialinvoke $r14.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r18, $r17, $r16, 0, $r15);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;3407;24;3407;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];375477344;
ideal-ap;IO;$r10 @ specialinvoke $r10.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r13, $r12, $r11, 0);specialinvoke $r10.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>($r13, $r12, $r11, 0);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;2266;38;2266;0;5;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];381605144;
ideal-ap;IO;$r5 @ specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;2396;26;2396;0;5;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];375478976;
ideal-ap;IO;$r14 @ specialinvoke $r14.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r15);specialinvoke $r14.<java.io.DataInputStream: void <init>(java.io.InputStream)>($r15);<org.hsqldb.persist.LockFile: long readHeartbeat()>;org.hsqldb.persist.LockFile;false;true;2005;1540;2005;0;95;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];337024776;
ideal-ap;IO;$r8 @ specialinvoke $r8.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>(r1);specialinvoke $r8.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>(r1);<org.hsqldb.scriptio.ScriptReaderText: void openFile()>;org.hsqldb.scriptio.ScriptReaderText;false;false;188;29;33;155;3;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];335285472;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;true;3956;5695;3956;0;79;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];405080080;
ideal-ap;IO;$r7 @ specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>($r8, 8192);specialinvoke $r7.<java.io.BufferedInputStream: void <init>(java.io.InputStream,int)>($r8, 8192);<org.hsqldb.scriptio.ScriptReaderZipped: void openFile()>;org.hsqldb.scriptio.ScriptReaderZipped;false;true;5726;1464;5726;0;69;6016;r1[group, threads, array, pstmt5, connection, sessionProxy, dataInput, in];419489488;
ideal-ap;IO;$r2 @ specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(256);specialinvoke $r2.<org.hsqldb.rowio.RowOutputBinary: void <init>(int)>(256);<org.hsqldb.persist.DataFileCache: void initBuffers()>;org.hsqldb.persist.DataFileCache;false;true;4117;171;4117;0;7;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];439698648;
ideal-ap;IO;$r17 @ specialinvoke $r17.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r72, 4096);specialinvoke $r17.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r72, 4096);<org.hsqldb.persist.DataFileDefrag: void process()>;org.hsqldb.persist.DataFileDefrag;false;false;214;989;36;178;10;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];335860704;
ideal-ap;IO;$r4 @ specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r5);specialinvoke $r4.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r5);<org.hsqldb.persist.ScaledRAFile: void <init>(java.lang.String,java.io.RandomAccessFile,boolean)>;org.hsqldb.persist.ScaledRAFile;false;true;3845;818;3845;0;31;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];406386816;
ideal-ap;IO;$r1 @ specialinvoke $r1.<org.hsqldb.rowio.RowOutputTextLog: void <init>()>();specialinvoke $r1.<org.hsqldb.rowio.RowOutputTextLog: void <init>()>();<org.hsqldb.scriptio.ScriptWriterText: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterText;false;true;3908;2896;3908;0;123;6016;r0[taskRunnerThread, group, threads, array, Conn, sessionProxy, database, logger, log, dbLogWriter, fileStreamOut];414378064;
ideal-ap;IO;$r3 @ specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>($r4);<org.hsqldb.persist.ScaledRAFileInJar: void <init>(java.lang.String)>;org.hsqldb.persist.ScaledRAFileInJar;false;true;3302;828;3302;0;31;6016;r0[sqlStatement, connection, sessionProxy, dbCommandInterpreter, session, database, logger, log, cache];386196680;
