Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath
ideal-ap;EmptyVector;$r3 @ $r3 = new java.util.Vector;$r3 = new java.util.Vector;<dacapo.TestHarness: java.util.Vector vectorise(java.lang.String[])>;dacapo.TestHarness;false;false;304;560;161;143;13;2833;null;
ideal-ap;EmptyVector;$r13 @ $r13 = new java.util.Vector;$r13 = new java.util.Vector;<org.apache.fop.apps.Service: java.util.Enumeration providers(java.lang.Class)>;org.apache.fop.apps.Service;false;true;60706;9414;60706;0;51;2833;r0[sigFileSigners, table, array, next, value, map, table];
ideal-ap;EmptyVector;$r4 @ $r4 = new java.util.Vector;$r4 = new java.util.Vector;<dacapo.parser.ConfigFile: void <init>(java.io.InputStream,java.lang.String)>;dacapo.parser.ConfigFile;false;false;379;1637;265;114;32;2833;r0[sigFileSigners, table, array, next, value, map, table];
ideal-ap;EmptyVector;$r4 @ $r4 = new java.util.Vector;$r4 = new java.util.Vector;<dacapo.parser.ConfigFile: void sizeClause(dacapo.parser.Config,java.lang.String)>;dacapo.parser.ConfigFile;false;false;65;254;20;45;13;2833;r0[sigFileSigners, table, array, next, value, map, table];
