Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);specialinvoke $r4.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r5);<dacapo.Benchmark: void unpackZipFileResource(java.lang.String,java.io.File)>;dacapo.Benchmark;false;true;601044;4268;601044;0;59;4268;r0[token_source, input_stream, inputStream, in, in, lock];580724856;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);specialinvoke $r3.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r4);<org.python.core.CachedJarsPackageManager: java.io.DataInputStream inOpenCacheFile(java.lang.String)>;org.python.core.CachedJarsPackageManager;false;true;1193;1348;1193;0;45;4268;r0[token_source, input_stream, inputStream, in, in, lock];263125928;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;true;642591;11078835;642591;0;587;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];10007777768;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);specialinvoke r0.<java.io.PrintStream: void <init>(java.io.OutputStream)>($r3);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;1061;1830;52;1009;27;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];218022792;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);specialinvoke $r4.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r5);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;34461;378;34461;0;12;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];436552952;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.FileInputStream: void <init>(java.io.File)>(r0);specialinvoke $r2.<java.io.FileInputStream: void <init>(java.io.File)>(r0);<org.python.core.imp: java.io.InputStream makeStream(java.io.File)>;org.python.core.imp;false;true;620701;91170;620701;0;391;4268;r0[token_source, input_stream, inputStream, in, in, lock];3676503896;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.ByteArrayInputStream: void <init>(byte[])>(r3);specialinvoke $r5.<java.io.ByteArrayInputStream: void <init>(byte[])>(r3);<org.python.core.SyspathArchive: java.io.InputStream getInputStream(java.util.zip.ZipEntry)>;org.python.core.SyspathArchive;false;false;166;217;20;146;12;4268;r0[token_source, input_stream, inputStream, in, in, lock];244140000;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>($r5);specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>($r5);<org.python.core.SyspathJavaLoader: java.io.FileInputStream open(java.lang.String,java.lang.String)>;org.python.core.SyspathJavaLoader;false;false;122;216;19;103;12;4268;r0[token_source, input_stream, inputStream, in, in, lock];244134488;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r30);specialinvoke $r4.<java.io.FileInputStream: void <init>(java.io.File)>(r30);<org.python.core.CachedJarsPackageManager: void addJarToPackages(java.net.URL,java.io.File,boolean)>;org.python.core.CachedJarsPackageManager;false;true;122170;4922;122170;0;70;4268;r0[token_source, input_stream, inputStream, in, in, lock];317631800;
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;614098;9845919;614098;0;940;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];9912122456;
