Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IteratorHasNext;ForwardQuery: (createCompoundFile r3.iterator(),r39 (SegmentMerger.createCompoundFile) Value: virtualinvoke r3.<java.util.Vector: java.util.Iterator iterator()>());r39 = virtualinvoke r3.<java.util.Vector: java.util.Iterator iterator()>();<org.apache.lucene.index.SegmentMerger: java.util.Vector createCompoundFile(java.lang.String)>;org.apache.lucene.index.SegmentMerger;false;false;3438;49;5;2215;true;false;0;149050352;
ideal;IteratorHasNext;ForwardQuery: (close $r8.iterator(),r24 (CompoundFileWriter.close) Value: virtualinvoke $r8.<java.util.LinkedList: java.util.Iterator iterator()>());r24 = virtualinvoke $r8.<java.util.LinkedList: java.util.Iterator iterator()>();<org.apache.lucene.index.CompoundFileWriter: void close()>;org.apache.lucene.index.CompoundFileWriter;false;false;4235;55;5;2215;true;false;0;152029800;
ideal;IteratorHasNext;ForwardQuery: (validate $r5.iterator(),r2 (Benchmark.validate) Value: interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>());r2 = interfaceinvoke $r5.<java.util.Set: java.util.Iterator iterator()>();<dacapo.Benchmark: boolean validate(java.lang.String)>;dacapo.Benchmark;true;false;2537;213;5;2215;true;false;0;154233960;
ideal;IteratorHasNext;ForwardQuery: (close $r6.iterator(),r19 (CompoundFileWriter.close) Value: virtualinvoke $r6.<java.util.LinkedList: java.util.Iterator iterator()>());r19 = virtualinvoke $r6.<java.util.LinkedList: java.util.Iterator iterator()>();<org.apache.lucene.index.CompoundFileWriter: void close()>;org.apache.lucene.index.CompoundFileWriter;false;false;7931;78;5;2215;true;false;0;155963592;
ideal;IteratorHasNext;ForwardQuery: (close $r7.iterator(),r22 (CompoundFileWriter.close) Value: virtualinvoke $r7.<java.util.LinkedList: java.util.Iterator iterator()>());r22 = virtualinvoke $r7.<java.util.LinkedList: java.util.Iterator iterator()>();<org.apache.lucene.index.CompoundFileWriter: void close()>;org.apache.lucene.index.CompoundFileWriter;false;false;6299;65;5;2215;true;false;0;158304504;
ideal;IteratorHasNext;ForwardQuery: (sortArray r2.iterator(),r3 (Benchmark.sortArray) Value: interfaceinvoke r2.<java.util.List: java.util.Iterator iterator()>());r3 = interfaceinvoke r2.<java.util.List: java.util.Iterator iterator()>();<dacapo.Benchmark: void sortArray(java.lang.Comparable[])>;dacapo.Benchmark;false;false;2276;48;5;2215;true;false;0;159532128;
