SoftwareID;SeedObjectCount;CallGraphTime_ms;CryptoAnalysisTime_ms;CallGraphReachableMethods;CallGraphReachableMethods_ActiveBodies;DataflowVisitedMethod;Timeouts;BoomerangQueries;Timeouts_BoomerangQueries;ConstraintError_sum;ConstraintError_AlgorithmParameters;ConstraintError_Cipher;ConstraintError_DHGenParameterSpec;ConstraintError_DHParameterSpec;ConstraintError_DSAGenParameterSpec;ConstraintError_DSAParameterSpec;ConstraintError_GCMParameterSpec;ConstraintError_HMACParameterSpec;ConstraintError_IvParameterSpec;ConstraintError_KeyGenerator;ConstraintError_KeyPair;ConstraintError_KeyPairGenerator;ConstraintError_KeyStore;ConstraintError_Mac;ConstraintError_MessageDigest;ConstraintError_PBEKeySpec;ConstraintError_PBEParameterSpec;ConstraintError_RSAKeyGenParameterSpec;ConstraintError_SecretKey;ConstraintError_SecretKeyFactory;ConstraintError_SecretKeySpec;ConstraintError_SecureRandom;ConstraintError_Signature;NeverTypeOfError_sum;NeverTypeOfError_AlgorithmParameters;NeverTypeOfError_Cipher;NeverTypeOfError_DHGenParameterSpec;NeverTypeOfError_DHParameterSpec;NeverTypeOfError_DSAGenParameterSpec;NeverTypeOfError_DSAParameterSpec;NeverTypeOfError_GCMParameterSpec;NeverTypeOfError_HMACParameterSpec;NeverTypeOfError_IvParameterSpec;NeverTypeOfError_KeyGenerator;NeverTypeOfError_KeyPair;NeverTypeOfError_KeyPairGenerator;NeverTypeOfError_KeyStore;NeverTypeOfError_Mac;NeverTypeOfError_MessageDigest;NeverTypeOfError_PBEKeySpec;NeverTypeOfError_PBEParameterSpec;NeverTypeOfError_RSAKeyGenParameterSpec;NeverTypeOfError_SecretKey;NeverTypeOfError_SecretKeyFactory;NeverTypeOfError_SecretKeySpec;NeverTypeOfError_SecureRandom;NeverTypeOfError_Signature;TypestateError_sum;TypestateError_AlgorithmParameters;TypestateError_Cipher;TypestateError_DHGenParameterSpec;TypestateError_DHParameterSpec;TypestateError_DSAGenParameterSpec;TypestateError_DSAParameterSpec;TypestateError_GCMParameterSpec;TypestateError_HMACParameterSpec;TypestateError_IvParameterSpec;TypestateError_KeyGenerator;TypestateError_KeyPair;TypestateError_KeyPairGenerator;TypestateError_KeyStore;TypestateError_Mac;TypestateError_MessageDigest;TypestateError_PBEKeySpec;TypestateError_PBEParameterSpec;TypestateError_RSAKeyGenParameterSpec;TypestateError_SecretKey;TypestateError_SecretKeyFactory;TypestateError_SecretKeySpec;TypestateError_SecureRandom;TypestateError_Signature;RequiredPredicateError_sum;RequiredPredicateError_AlgorithmParameters;RequiredPredicateError_Cipher;RequiredPredicateError_DHGenParameterSpec;RequiredPredicateError_DHParameterSpec;RequiredPredicateError_DSAGenParameterSpec;RequiredPredicateError_DSAParameterSpec;RequiredPredicateError_GCMParameterSpec;RequiredPredicateError_HMACParameterSpec;RequiredPredicateError_IvParameterSpec;RequiredPredicateError_KeyGenerator;RequiredPredicateError_KeyPair;RequiredPredicateError_KeyPairGenerator;RequiredPredicateError_KeyStore;RequiredPredicateError_Mac;RequiredPredicateError_MessageDigest;RequiredPredicateError_PBEKeySpec;RequiredPredicateError_PBEParameterSpec;RequiredPredicateError_RSAKeyGenParameterSpec;RequiredPredicateError_SecretKey;RequiredPredicateError_SecretKeyFactory;RequiredPredicateError_SecretKeySpec;RequiredPredicateError_SecureRandom;RequiredPredicateError_Signature;IncompleteOperationError_sum;IncompleteOperationError_AlgorithmParameters;IncompleteOperationError_Cipher;IncompleteOperationError_DHGenParameterSpec;IncompleteOperationError_DHParameterSpec;IncompleteOperationError_DSAGenParameterSpec;IncompleteOperationError_DSAParameterSpec;IncompleteOperationError_GCMParameterSpec;IncompleteOperationError_HMACParameterSpec;IncompleteOperationError_IvParameterSpec;IncompleteOperationError_KeyGenerator;IncompleteOperationError_KeyPair;IncompleteOperationError_KeyPairGenerator;IncompleteOperationError_KeyStore;IncompleteOperationError_Mac;IncompleteOperationError_MessageDigest;IncompleteOperationError_PBEKeySpec;IncompleteOperationError_PBEParameterSpec;IncompleteOperationError_RSAKeyGenParameterSpec;IncompleteOperationError_SecretKey;IncompleteOperationError_SecretKeyFactory;IncompleteOperationError_SecretKeySpec;IncompleteOperationError_SecureRandom;IncompleteOperationError_Signature;ImpreciseValueExtractionError_sum;ImpreciseValueExtractionError_AlgorithmParameters;ImpreciseValueExtractionError_Cipher;ImpreciseValueExtractionError_DHGenParameterSpec;ImpreciseValueExtractionError_DHParameterSpec;ImpreciseValueExtractionError_DSAGenParameterSpec;ImpreciseValueExtractionError_DSAParameterSpec;ImpreciseValueExtractionError_GCMParameterSpec;ImpreciseValueExtractionError_HMACParameterSpec;ImpreciseValueExtractionError_IvParameterSpec;ImpreciseValueExtractionError_KeyGenerator;ImpreciseValueExtractionError_KeyPair;ImpreciseValueExtractionError_KeyPairGenerator;ImpreciseValueExtractionError_KeyStore;ImpreciseValueExtractionError_Mac;ImpreciseValueExtractionError_MessageDigest;ImpreciseValueExtractionError_PBEKeySpec;ImpreciseValueExtractionError_PBEParameterSpec;ImpreciseValueExtractionError_RSAKeyGenParameterSpec;ImpreciseValueExtractionError_SecretKey;ImpreciseValueExtractionError_SecretKeyFactory;ImpreciseValueExtractionError_SecretKeySpec;ImpreciseValueExtractionError_SecureRandom;ImpreciseValueExtractionError_Signature;ForbiddenMethodError_sum;ForbiddenMethodError_AlgorithmParameters;ForbiddenMethodError_Cipher;ForbiddenMethodError_DHGenParameterSpec;ForbiddenMethodError_DHParameterSpec;ForbiddenMethodError_DSAGenParameterSpec;ForbiddenMethodError_DSAParameterSpec;ForbiddenMethodError_GCMParameterSpec;ForbiddenMethodError_HMACParameterSpec;ForbiddenMethodError_IvParameterSpec;ForbiddenMethodError_KeyGenerator;ForbiddenMethodError_KeyPair;ForbiddenMethodError_KeyPairGenerator;ForbiddenMethodError_KeyStore;ForbiddenMethodError_Mac;ForbiddenMethodError_MessageDigest;ForbiddenMethodError_PBEKeySpec;ForbiddenMethodError_PBEParameterSpec;ForbiddenMethodError_RSAKeyGenParameterSpec;ForbiddenMethodError_SecretKey;ForbiddenMethodError_SecretKeyFactory;ForbiddenMethodError_SecretKeySpec;ForbiddenMethodError_SecureRandom;ForbiddenMethodError_Signature
com.bladejava-blade-core-1.7.2-beta;8;1577;9218;2681;1623;8;0;0;0;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bladejava-blade-kit-1.4.1-beta;15;1864;78490;4288;2483;63;0;3;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bladejava-blade-mvc-2.0.9.BETA3;16;3539;122905;3723;2352;49;0;3;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.blazebit-blaze-common-utils-0.1.16;2;1606;1918;2041;1105;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.core-core-1.0.4;3;917;2555;1250;610;10;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.guava-guava-15.0-extended-1.1.0;3;2306;5437;3074;1856;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.guava-guava-16.0.1-extended-1.1.0;3;2066;3437;3076;1856;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.guava-guava-17.0-extended-1.1.0;3;1505;4184;3074;1856;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.guava-guava-18.0-extended-1.1.0;3;2125;3598;3074;1856;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluecatcode.guava-guava-19.0-extended-1.1.0;3;1680;4298;3074;1856;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluejeans-tomcat-redis-session-manager-2.0.0;3;1584;2693;1497;707;12;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluejeans-utils-2.0.1;1;1415;1842;1998;940;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bluejeans.common-utils-6.12;1;2416;2093;2103;1087;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bookegou-rop-1.0;6;1967;3295;1984;1150;5;0;0;0;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bookislife-flow-rest-server-0.0.2;3;1539;3606;1484;731;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.box-box-java-sdk-2.22.0;11;2300;12605;3542;2497;13;0;0;0;3;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.corbel-iam-1.35.0;2;1908;2091;2569;1620;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.corbel.lib-token-0.12.0;2;1102;2133;1327;672;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.corbel.lib-ws-0.24.0;4;1747;2154;1984;1129;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.oss.corbel-iam-1.20.0;2;6624;9322;2363;1436;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.oss.lib-token-0.6.0;2;1403;1777;1321;668;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bq.oss.lib-ws-0.8.0;4;1560;3555;1893;1082;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braango-braangosdk-1.0.0;2;1922;3595;4020;3249;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braintreepayments-braintreehttp-1.3.1;1;1269;1881;1483;726;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braintreepayments-encryption-2.1.0;12;1692;69694;1927;1167;10;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braintreepayments.api-data-1.7.10;3;2153;1716;1446;744;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braintreepayments.api-data-collector-2.14.2;3;1405;3778;1412;685;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.braintreepayments.gateway-braintree-java-2.83.1;14;2560;11635;4412;3503;11;0;1;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.breinify-brein-api-library-java-2.0.1;6;1583;3536;1757;925;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.brettonw-bag-5.10.5;1;3271;1930;1823;1018;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.brettonw.bedrock-bag-1.3.13;1;2935;3317;1825;1020;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.brienwheeler.apps-apps-tomcat-1.11;1;1268;2032;1316;608;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.brienwheeler.lib-lib-security-1.11;4;921;2386;1174;568;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.brkt-brkt-sdk-java-0.9.2;4;2225;5867;2627;1648;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.buabook-buabook-common-1.0.1;1;1463;1863;1352;631;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.buddy-androidsdk-3.0.6;4;1042;2767;1573;872;3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bugtags.library-rewrite-agent-2.1.1;3;3753;8416;3194;2241;2;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.builtamont-cassandra-migration-0.11;2;2159;126410;2387;1332;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bulk-inc-jpersistence-tools-1.0;3;1687;3082;1742;920;9;0;0;0;2;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;4;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.buschmais.jqassistant.plugin-common-1.4;1;1646;7305;1689;938;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.buschmais.jqassistant.plugin-jqassistant.plugin.common-1.1.4;1;2331;6497;1474;781;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.bushidowallet-bushido-core-lib-1.0.3;25;1590;1296654;1663;871;15;0;6;0;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;1;2;;;;;;;;;13;;;;;;;;;;;;;;;;;;;;;13;;;5;;1;;;;;;;;;;;;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.buttercoin-buttercoin-java-1.0.2;2;1237;7298;1523;869;24;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.canoo.webtest-webtest-3.0;2;2568;1577404;4838;3270;4;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.capitalone.dashboard-core-2.0.4;18;2098;10248;3631;2489;12;0;0;0;4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
com.cardinity-cardinity-sdk-java-1.0.1;5;1641;10281;1535;819;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.caringo.client-CAStorSDK-1.3.1-CS40;2;1491;3797;2082;1150;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.carrotgarden.base-carrot-base-agent-1.1.13;3;8461;9291;13724;11902;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.carrotsearch-smartsprites-0.2.13;1;2541;1680;1736;829;1;0;0;0;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
com.caseykulm.oauthheader-oauthheader-0.4.0;5;1515;5871;1347;685;15;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
